title|word
AWC กำไรดิ่งหนัก 55% หลังรายได้ช่วงวิกฤติโควิด-19 ลดมากกว่าค่าใช้จ่าย|ใช้จ่าย/sp/บาท/sp/ไตรมาส/sp/อัตรา/sp/หลัก/sp/เผย/sp/กำไร/sp/ต่ำ/sp/ล้าน/sp/ค่า/sp/ลด/sp/สม่ำเสมอ/sp/โปรโมชั่น/sp/เค้ก/sp/ตลาดสินเชื่อ
JASเคาะปันผลระหว่างกาล สวนทางงบไตรมาสแรกพลิกขาดทุน 990 ล้าน|ทุน/sp/กาล/sp/สวน/sp/อัตรา/sp/อนุมัติ/sp/พลิก/sp/หุ้น/sp/ล้าน/sp/งบ/sp/ปันผล/sp/บาท/sp/จ่าย/sp/สิ้นสุด/sp/กระจาย/sp/ผ่อนคลาย
จับตาศึก จีน-สหรัฐ กด ดอลลาร์ อ่อนค่า |ค่า/sp/สหรัฐ/sp/เคลื่อนไหว/sp/กังวล/sp/สัปดาห์/sp/ขัดแย้ง/sp/เงิน/sp/สงคราม/sp/แพร่/sp/บาท/sp/ระบุ/sp/ภาพ/sp/เทียบ/sp/เศรษฐกิจ/sp/แข็ง
เราไม่ทิ้งกัน ตรวจสอบสถานะ เงินเยียวยา 5,000 บาท 9-10 พ.ค.นี้ ใครได้เงินบ้าง |หน้า/sp/กลาง/sp/เยียวยา/sp/โอน/sp/คลังแจง/sp/พฤษภาคม/sp/รอบ/sp/ทิ้ง/sp/สัปดาห์/sp/เสาร์/sp/จ่าย/sp/อาทิตย์/sp/เดือน/sp/เงิน/sp/สิทธิ
โบรกลุ้นราคา น้ำมันโลก ฟื้น ดัน พีทีทีจีซี กำไรไตรมาส 2|ทุน/sp/ส่อ/sp/โบรก/sp/งวด/sp/ราคา/sp/โกลบอล/sp/แตะ/sp/ระดับ/sp/พลิก/sp/พีทีที/sp/ทุนสต็อกน้ำมัน/sp/บาท/sp/ฟื้น/sp/ตัว/sp/หนุน
ทิพยประกันภัย เปิดตัวเงินดิจิทัล ดัน ทิพยคอยน์ แลกซื้อผลิตภัณฑ์|ประกัน/sp/ดิจิทัล/sp/คุ้มครอง/sp/ลูกค้า/sp/วงการ/sp/ยุค/sp/เดิม/sp/ประเดิม/sp/เบี้ย/sp/เงิน/sp/ซื้อ/sp/เหรียญ/sp/ผุด/sp/ลด/sp/หวัง
INTUCH เผยกำไรไตรมาส 1/2563 ลดลง 5.6% หลังรับรู้กำไรจาก AIS ลดลง 8.4% |กำไร/sp/ลด/sp/บาท/sp/เผย/sp/พัน/sp/พลิก/sp/ล้าน/sp/สุทธิ/sp/ไตรมาส/sp/รู้/sp/ทำ/sp/โซลาร์/sp/กระจาย/sp/สม่ำเสมอ/sp/สิ้นสุด
เงินบาท ปิดตลาด แข็งค่าที่ 32.24 บาทต่อดอลลาร์|ประเทศ/sp/จับตา/sp/แข็ง/sp/สกุล/sp/แรงขาย/sp/เศรษฐกิจ/sp/เงิน/sp/บาท/sp/ค่า/sp/เผชิญ/sp/เอเชีย/sp/ดอลลาร์/sp/สม่ำเสมอ/sp/ผ่อนคลาย/sp/สิ้นสุด
อัตราแลกเปลี่ยนเงินตราต่างประเทศ (8 พ.ค.63)|อัตรา/sp/พฤษภาคม/sp/น./sp/เวลา/sp/ประเทศ/sp/เงินตรา/sp/แลกเปลี่ยน/sp/ชิง/sp/สิ้นสุด/sp/สม่ำเสมอ/sp/กระจาย/sp/ผ่อนคลาย/sp/ผัว/sp/ฟ้องร้อง/sp/คดี
หุ้นไทย ภาคบ่าย ปิดตลาด 1,266.02 จุด บวก 8.04 จุด หรือ 0.64%|มูลค่า/sp/ภาคบ่าย/sp/ล้าน/sp/น./sp/บาท/sp/ระดับ/sp/ดัชนี/sp/เวลา/sp/พ.ค./sp/ออนไลน์/sp/หลักทรัพย์/sp/ซื้อขาย/sp/ธุรกิจ/sp/กรุงเทพ/sp/ขาย
เกษตรกร รอลุ้น เงินกู้ ดอกเบี้ยติดลบ สมคิด เตรียมชง ครม.สัปดาห์หน้า|เงิน/sp/เกษตร/sp/ปล่อย/sp/ล้าน/sp/เตรียม/sp/ครม./sp/กู้/sp/วง/sp/คาด/sp/พิเศษ/sp/เกษตรกร/sp/จบ/sp/สนับสนุน/sp/พัฒนา/sp/ดอกเบี้ย
ก.ล.ต.พัฒนาsingle formเปิดบัญชีครั้งเดียวลงทุนได้ทุกผลิตภัณฑ์ในตลาดทุน|ผลิตภัณฑ์/sp/หวัง/sp/ตลาด/sp/สะดวก/sp/ม.ค./sp/บังคับ/sp/บัญชี/sp/ก./sp/ทุน/sp/คดี/sp/ฟ้องร้อง/sp/ผัว/sp/โปรโมชั่น/sp/ชิง/sp/ชิงไหว
เงินสำรองฉุกเฉิน สำคัญแค่ไหน ในวิกฤติ โควิด-19|วิกฤติ/sp/เงิน/sp/ฉุกเฉิน/sp/เตรียม/sp/วิธี/sp/ป้องกัน/sp/เกราะ/sp/สำรอง/sp/โควิด/sp/ประเมิน/sp/สุขภาพ/sp/รับมือ/sp/แยก/sp/โปรโมชั่น/sp/เค้ก
ทิพยประกันภัย คืนเบี้ยประกันภัยโควิด ให้กับลูกค้า ผ่าน TIP COIN ครั้งแรกของโลก|แลก/sp/เงิน/sp/ตัว/sp/เบี้ยประกันภัย/sp/มูลค่า/sp/ลด/sp/รูปแบบ/sp/สำหรับ/sp/ซื้อ/sp/คุ้มครอง/sp/ชำระ/sp/ประกัน/sp/ผนึก/sp/เบี้ย/sp/ดิจิทัล
PTTGC อ่วม พลิกขาดทุนกว่า 8.7 พันลบ.|ทุน/sp/อัตรา/sp/สุทธิ/sp/โกลบอล/sp/พีทีที/sp/ทุนสต็อก/sp/พิษ/sp/ไตรมาส/sp/กำไร/sp/เจอ/sp/ปี/sp/พลิก/sp/รายงาน/sp/แลกเปลี่ยน/sp/น้ำมัน
THAI ขอเลื่อนส่งงบไตรมาสแรก เป็นไม่เกิน 14 ส.ค. 2563 โบรกคาดขาดทุน 1.7 พันล้านบาท|งบ/sp/ไตรมาส/sp/ทุน/sp/ข้อมูล/sp/ล้าน/sp/พัน/sp/ประเมิน/sp/ทำ/sp/บาท/sp/ประกาศ/sp/รวบรวม/sp/ผัน/sp/ส.ค./sp/ผ่อน/sp/หุ้น
TOP ไตรมาสแรกขาดทุน 1.37 หมื่นลบ. เหตุขาดทุนสต็อกน้ำมัน-ค่าเงิน|ทุน/sp/เทียบ/sp/ไทยออยล์/sp/รายงาน/sp/กำไร/sp/ค่า/sp/แลกเปลี่ยน/sp/อัตรา/sp/ทุนสต็อก/sp/ไตรมาส/sp/เงิน/sp/ปี/sp/น้ำมัน/sp/บาท/sp/ล้าน
แบงก์ชาติ ชี้ การคิดดอกเบี้ยผิดนัด แบบใหม่ เป็นธรรมขึ้น- ลดการเกิดหนี้เสีย|ลูกหนี้/sp/เงิน/sp/ค้าง/sp/พ.ค./sp/ธปท./sp/เป็นธรรม/sp/ต้น/sp/เดิม/sp/ชี้/sp/ลด/sp/หนี้/sp/ชำระ/sp/ดอกเบี้ย/sp/นัด/sp/ท่วม
การบินไทย ขอผ่อนผัน ส่งงบการเงิน Q1/2563|กระทบ/sp/ทำ/sp/บิน/sp/ประเทศ/sp/โคโรนาไวรัส/sp/แจ้ง/sp/งาน/sp/รวบรวม/sp/ไตรมาส/sp/งบ/sp/รายการ/sp/เอกสาร/sp/ผ่อนผัน/sp/สถานที่/sp/บินไทย
คลังออกบอนด์ออมทรัพย์รุ่นเราไม่ทิ้งกันดอกสูง3%|วงเงิน/sp/คลัง/sp/พ.ค./sp/ทรัพย์พิเศษ/sp/ต่ำ/sp/สำหรับ/sp/วง/sp/แบ่ง/sp/ทิ้ง/sp/หมื่น/sp/เงิน/sp/พันธบัตร/sp/ซื้อ/sp/ทั่วไป/sp/พันบาท
ไขข้อข้องใจ! ประกันสังคม เงินอยู่ที่ไหน ทำอะไรไปแล้วบ้าง? |วิด/sp/เงิน/sp/ว่าง/sp/ส่อง/sp/สำหรับ/sp/ข้องใจ/sp/ตกลง/sp/ทรัพย์สิน/sp/เยียวยา/sp/ไหม/sp/สังคม/sp/ไข/sp/สถานการณ์/sp/โค/sp/ไหร่
KBANK เปิดทางใช้ กองทุนรวมเป็นหลักประกัน กู้เงินสูงสุดได้95% อนุมัติเร็วใน 3 วัน|หลัก/sp/กู้/sp/ประกัน/sp/กสิกร/sp/ไทย/sp/ประกาศ/sp/เงิน/sp/หน่วย/sp/อนุมัติ/sp/ติด/sp/ลูกค้า/sp/กองทุน/sp/มูลค่า/sp/สู้/sp/โปรโมชั่น
ออมสิน แจงไม่มีส่วนเกี่ยวข้องกับเพจชวนเล่นหวยออนไลน์|หวย/sp/แจง/sp/เพจชวน/sp/อย่า/sp/ดำเนินการ/sp/ออนไลน์/sp/เตรียม/sp/เตือน/sp/เล่น/sp/กฎหมาย/sp/ประชาชน/sp/ออมสิน/sp/อ้าง/sp/หลง/sp/แอบ
บิทคับ คาดกำไรโตกระฉูด โควิด หนุนตลาดเงินดิจิทัล|ยอด/sp/วิกฤติ/sp/ปี/sp/ทะลัก/sp/ตัวตน/sp/แอพ/sp/ฟีเจอร์/sp/คาด/sp/เฉลี่ย/sp/ลูกค้า/sp/คึกคัก/sp/ตลาด/sp/งิน/sp/เว็บ/sp/เผย
MAX ชงผู้ถือหุ้น อนุมัติเข้าลงทุนอสังหาฯ เขต EEC มูลค่ารวม 1 พันล้านบาท |ทุน/sp/บาท/sp/สม่ำเสมอ/sp/หุ้น/sp/หวัง/sp/เติบโต/sp/บอร์ด/sp/มูลค่า/sp/อนุมัติ/sp/เสนอ/sp/สร้าง/sp/ล้าน/sp/ผ่อนคลาย/sp/โปรโมชั่น/sp/เค้ก
บอร์ดใหม่ ไดเมท จ่อปรับแผนธุรกิจ หวังฟื้นผลดำเนินงานปีนี้ |ทุน/sp/ทะเบียน/sp/ธุรกิจ/sp/หุ้น/sp/ไดเมท/sp/อำนาจ/sp/แผน/sp/เดินหน้า/sp/ประชุม/sp/กรรมการ/sp/ไฟเขียว/sp/บอร์ด/sp/ดำเนิน/sp/หวัง/sp/ปี
 SCB ชี้ โควิด-19 หนุน ปชช.-ธุรกิจ ฝากเงินไตรมาสแรกพุ่ง 7.5% |ไตรมาส/sp/เผย/sp/รูปแบบ/sp/เลือก/sp/หัน/sp/ผันผวน/sp/แข็งแกร่ง/sp/กระตุ้น/sp/ธุรกิจ/sp/โควิด/sp/ปี/sp/คล่อง/sp/ตลาด/sp/สภาพ/sp/ออม
ธปท.อัตราแลกเปลี่ยนกลาง 32.447 บาท/ดอลลาร์ (อ่อนค่า 0.066 บาท/ดอลลาร์)|ธนาคารแห่งประเทศไทย/sp/ค่า/sp/เงิน/sp/พฤหัสบดี/sp/ออนไลน์/sp/ดอลลาร์/sp/อัตรา/sp/ระดับ/sp/ธุรกิจ/sp/กรุงเทพ/sp/อ้างอิง/sp/พ.ค./sp/ทำ/sp/บาท/sp/ตลาดสินเชื่อ
ธปท.อัตราแลกเปลี่ยนกลาง 35.4042 บาท/ยูโร (แข็งค่า 0.2738 บาท/ยูโร)|พฤหัสบดี/sp/ค่า/sp/อัตรา/sp/กรุงเทพ/sp/เงิน/sp/ถัวเฉลี่ย/sp/ธุรกิจ/sp/ระดับ/sp/ออนไลน์/sp/พ.ค./sp/ทำ/sp/ยูโร/sp/บาท/sp/สู้/sp/โปรโมชั่น
หุ้นไทย เวลา 10.08น. ดัชนีอยู่ที่ 1,269.98 จุด บวก 12.00 จุด หรือ 0.95%|มูลค่า/sp/บาท/sp/ศุกร์/sp/กรุงเทพ/sp/ธุรกิจ/sp/ซื้อขาย/sp/หลักทรัพย์/sp/เวลา/sp/ดัชนี/sp/ออนไลน์/sp/ซื้อ/sp/ล้าน/sp/น./sp/ขาย/sp/พ.ค.
ก.ล.ต.ขอให้บริษัทจัดการลงทุนดูแลลูกจ้างที่นายจ้างเลื่อนหรือหยุดส่งเงิน PVD ชั่วคราว|ทุน/sp/เงิน/sp/เลื่อน/sp/หยุด/sp/ดูแล/sp/กอง/sp/สมาชิก/sp/บริหาร/sp/กระทบ/sp/แจ้ง/sp/แนะนำ/sp/ชั่วคราว/sp/ลูกจ้าง/sp/สื่อสาร/sp/จ้าง
หุ้นไทยเปิดตลาดเช้านี้บวก7.52 จุด |ประกาศ/sp/กังวล/sp/ลด/sp/กำไร/sp/บวก/sp/เช้า/sp/บจ./sp/ไทย/sp/งบ/sp/ผันผวน/sp/คาด/sp/ไตรมาส/sp/โบรก/sp/หุ้น/sp/ตลาด
ลุ้นหุ้นไทย รีบาวด์ ทดสอบ 1,270–1,280 จุด|บวก/sp/ไทย/sp/สถานการณ์/sp/ตกลง/sp/จุด/sp/เตรียม/sp/สหรัฐ/sp/คาด/sp/ตัว/sp/ชะลอ/sp/หุ้น/sp/เชิง/sp/ตอบ/sp/ศบค./sp/ตลาด
อสังหา อัดแคมเปญ อยู่ฟรี ระบายสต็อก หวังเติมเงินสด|โคโร/sp/ไวรัส/sp/พันธุ์/sp/ไทย/sp/ท้าทาย/sp/เหตุการณ์/sp/เผชิญ/sp/เศรษฐกิจ/sp/สาย/sp/คาดคิด/sp/เชื้อ/sp/โควิด/sp/ระบาด/sp/โซลาร์/sp/สิ้นสุด
รอยรั่ว THAI|บินไทย/sp/ล้าน/sp/สำเร็จ/sp/รัฐ/sp/จบ/sp/ปัญหา/sp/เงิน/sp/นาที/sp/เขย่า/sp/บาท/sp/วุ่นวาย/sp/สัญญา/sp/หมื่น/sp/องค์กร/sp/แลก
กูรูจับตาไฮยิลด์บอนด์ ไร้หลักประกัน-ไม่เข้าเกณฑ์BSF|ทุน/sp/ติดตาม/sp/สถานการณ์/sp/กลับคืน/sp/ประเด็น/sp/ไทย/sp/ปกติ/sp/หนี้/sp/ตลาด/sp/ตราสาร/sp/ภาวะ/sp/โจนส์/sp/ท่วม/sp/สม่ำเสมอ/sp/กระจาย
เงินบาท เปิดตลาดเช้านี้ แข็งค่าที่ 32.35 บาทต่อดอลลาร์ |ฝั่ง/sp/รอบ/sp/บอนด์ยีลด์/sp/ตลาดบอนด์/sp/เศรษฐกิจ/sp/บาท/sp/สินค้า/sp/ดอกเบี้ย/sp/ปี/sp/กรอบแคบ/sp/แกว่ง/sp/ภาพ/sp/หุ้น/sp/สหรัฐ/sp/โภคภัณฑ์
หุ้น อสังหาฯ ดิ่งผวางบทรุด โบรกฯ คาดกำไรปี 63 ต่ำสุดรอบ 7 ปี|ปี/sp/กำไร/sp/มาส/sp/ติด/sp/ต่ำ/sp/ประเมิน/sp/ไตร/sp/หุ้น/sp/สุทธิ/sp/อสังหาฯ/sp/รอบ/sp/กอด/sp/ลบ/sp/เผย/sp/ลด
รีไฟแนนซ์บ้าน ทางเลือก ลดหนี้ ช่วงดอกเบี้ยขาลง|โอกาส/sp/ดอกเบี้ย/sp/ขั้นตอน/sp/ขา/sp/คล่อง/sp/สภาพ/sp/เลือก/sp/ลด/sp/ภาระ/sp/หนี้/sp/รีไฟแนนซ์/sp/บ้าน/sp/ทำ/sp/สม่ำเสมอ/sp/แดง
เช็คสถานะ เราไม่ทิ้งกัน ก่อนปิดรับ ยื่นทบทวนสิทธิ เงินเยียวยา 10 พ.ค.นี้|เช็ค/sp/คน/sp/รีบ/sp/ทิ้ง/sp/เงิน/sp/เยียวยา/sp/ข้อมูล/sp/ยื่น/sp/ประชาชน/sp/สิทธิ/sp/ทบทวน/sp/บัตร/sp/ล้าน/sp/พ.ค./sp/สถานะ
ทยอยลงทุน ในช่วงหุ้นลง|ลักษณะ/sp/ราคา/sp/สินทรัพย์/sp/ภาวะ/sp/ตลาด/sp/ตัว/sp/ขา/sp/ทยอย/sp/ลด/sp/ใด/sp/ประเภท/sp/เหมาะ/sp/ทุน/sp/หุ้น/sp/คดี
กอช. กองทุนการออมแห่งชาติ ตัวช่วยสะสมเงินบำนาญของกลุ่ม อาชีพอิสระ|ทุน/sp/เงิน/sp/ทำ/sp/คน/sp/มั่นคง/sp/วิธี/sp/อิสระ/sp/ไทย/sp/ชาติ/sp/กอง/sp/กองทุนการออมแห่ง/sp/กอช./sp/บทบาท/sp/รู้จัก/sp/สร้าง
หุ้นไทยปิดตลาดดิ่งลงกว่า 20.65 จุด |ตลาด/sp/บาท/sp/หุ้น/sp/ลด/sp/ดัชนี/sp/ล้าน/sp/ไทย/sp/มูลค่า/sp/ซื้อขาย/sp/จุด/sp/ตลาดสินเชื่อ/sp/กระจาย/sp/ท่วม/sp/เค้ก/sp/โปรโมชั่น
อัตราแลกเปลี่ยนเงินตราต่างประเทศ (7 พ.ค.63)|อัตรา/sp/พฤษภาคม/sp/น./sp/เวลา/sp/ประเทศ/sp/เงินตรา/sp/แลกเปลี่ยน/sp/ชิง/sp/สิ้นสุด/sp/สม่ำเสมอ/sp/กระจาย/sp/ผ่อนคลาย/sp/ผัว/sp/ฟ้องร้อง/sp/คดี
หุ้นไทย ภาคบ่าย ปิดตลาด 1,257.98 จุด ลบ -20.65 จุด หรือ -1.62%|กรุงเทพ/sp/บาท/sp/มูลค่า/sp/ธุรกิจ/sp/ซื้อขาย/sp/หลักทรัพย์/sp/ภาคบ่าย/sp/พฤหัสบดี/sp/ดัชนี/sp/ระดับ/sp/ล้าน/sp/เวลา/sp/น./sp/ซื้อ/sp/ออนไลน์
คลังพร้อมหนุนบสย.เพิ่มวงเงินค้ำประกันเอสเอ็มอี|ระบาด/sp/โค/sp/เงิน/sp/ธุรกิจ/sp/แสน/sp/บาท/sp/เผย/sp/เริ่มต้น/sp/แพร่/sp/จบ/sp/คลัง/sp/ล้าน/sp/บสย./sp/วิด/sp/ค้ำประกัน
สคร.ส่งรายได้รัฐวิสาหกิจ7เดือนเกินเป้า16%|เดือน/sp/ปี/sp/ล้าน/sp/แสน/sp/เงิน/sp/บาท/sp/สะสม/sp/ปีงบ/sp/แผ่นดิน/sp/สคร./sp/เป้าหมาย/sp/ผ่อนคลาย/sp/ท่วม/sp/สิ้นสุด/sp/สม่ำเสมอ
แบงก์กรุงเทพ เปิดตัว แอปฯ BeMerchant NextGen ตัวช่วยร้านค้า ยุคดิจิทัล|ตอกย้ำ/sp/สด/sp/แทน/sp/ยุค/sp/หลากหลาย/sp/ครอบคลุม/sp/ภาพ/sp/แอปพลิเคชัน/sp/โลก/sp/ชำระ/sp/ธนาคารกรุงเทพ/sp/ตัว/sp/เงิน/sp/ค่าย/sp/ท่วม
ยอดรับเยียวยาผ่านเกณฑ์แล้ว 13.4 ล้านคน|คลัง/sp/กรอง/sp/เยียวยา/sp/จบ/sp/เร่ง/sp/เกณฑ์/sp/โฆษก/sp/คัด/sp/คน/sp/เผย/sp/ยอด/sp/ล้าน/sp/ผัว/sp/โปรโมชั่น/sp/เค้ก
หุ้นไทย ภาคเช้า ปิดที่ 1,263.54 จุด ลบ -15.09 จุด หรือ -1.18% |มูลค่า/sp/ภาคเช้า/sp/ล้าน/sp/น./sp/บาท/sp/เวลา/sp/ดัชนี/sp/พฤหัสบดี/sp/พ.ค./sp/ออนไลน์/sp/หลักทรัพย์/sp/ลด/sp/ซื้อขาย/sp/ธุรกิจ/sp/ขาย
ออมสิน ทยอยทำสัญญากู้ฉุกเฉิน พร้อมรับ เกษตรกร เปิดบัญชีรับ 5 พัน|เงิน/sp/เยียวยา/sp/มาตรการ/sp/นัด/sp/กู้/sp/ฉุกเฉิน/sp/ป้องกัน/sp/สัญญา/sp/ทำ/sp/เกษตรกร/sp/บัญชี/sp/โควิด/sp/ทยอย/sp/สม่ำเสมอ/sp/ตลาดสินเชื่อ
ส่อง ตลาดตราสารหนี้โลก ลงทุนอย่างไรท่ามกลาง วิกฤติ|ทุน/sp/สร้าง/sp/เยอรมัน/sp/ตลาด/sp/เสี่ยง/sp/กระทบ/sp/หนี้/sp/ผันผวน/sp/วง/sp/ตัวอย่าง/sp/พันธบัตร/sp/ตลาดตราสาร/sp/ซื้อ/sp/ต้องการ/sp/แพร่
คลังขยายเปิดโต๊ะร้องเงินเยียวยา​ถึงวันที่ 15 พ.ค.นี้|ร้องเรียน/sp/ทะเบียน/sp/เงิน/sp/พันบาท/sp/รอบ/sp/ขยาย/sp/เวลา/sp/ชี้/sp/เยียวยา/sp/คลัง/sp/เรื่อง/sp/พ.ค./sp/โต๊ะ/sp/เค้ก/sp/ตลาดสินเชื่อ
SCB ผนึก Azimo เปิดตัว บริการรับ-โอนเงินข้ามทวีป ยุโรป-ไทย เรียลไทม์|ประกาศ/sp/ประเทศ/sp/เพย์/sp/ธนาคาร/sp/ดิจิทัล/sp/พุ่ง/sp/ประเทศไทย/sp/รอง/sp/ยุค/sp/ทวีปยุโรป/sp/บัญชี/sp/ธุรกิจ/sp/บริการ/sp/เงิน/sp/ธนาคารไทยพาณิชย์
ผู้ถือหุ้น DIMET ไฟเขียว ตั้งกรรมการใหม่ 9 ราย|กรรมการ/sp/มติ/sp/อนุมัติ/sp/จำนวน/sp/อนุญาต/sp/มือ/sp/ชื่อ/sp/ชอบ/sp/อำนาจ/sp/หุ้น/sp/ลาย/sp/กฎ/sp/ประชุม/sp/นอนแบงก์/sp/ฟ้องร้อง
ธปท. ย้ำ ซอฟต์โลนยังเหลือ กำชับแบงก์ เร่งยื่นช่วยเหลือ SMEs สั่งห้ามเก็บค่าธรรมเนียม!|ชื่อ/sp/เร่ง/sp/แบงก์/sp/ปล่อย/sp/ลูกหนี้/sp/ยื่น/sp/ย้ำ/sp/ล้าน/sp/เงิน/sp/สัปดาห์/sp/ช่วยเหลือ/sp/ด่วน/sp/ประกาศ/sp/เอสเอ็มอี/sp/ครอบคลุม
ดีมันนี่ ทุ่ม 100 ล้าน รุกดิจิทัล เปิด อี-เควายซี ไตรมาส 2 |เดินหน้า/sp/ทุ่ม/sp/เรองรับ/sp/ปี/sp/เงิน/sp/บาท/sp/ประเทศ/sp/เตรียม/sp/โอน/sp/ดี/sp/อี/sp/เควายซี/sp/ล้าน/sp/งบ/sp/เต็ม
EA ตอบกลับหนังสือนายกรัฐมนตรี พร้อมทุ่มเงิน 250 ลบ.ช่วยป้องกันโควิด-19|ระบาดโควิด/sp/ดำเนิน/sp/ตอบ/sp/รัฐมนตรี/sp/ผ่านพ้น/sp/ประชาชน/sp/นายก/sp/บุคลากร/sp/เงิน/sp/บาท/sp/ล้าน/sp/ทุ่ม/sp/แพทย์/sp/หนังสือ/sp/โรค
ธ.ก.ส.พร้อมทำสัญญาจ่ายสินเชื่อฉุกเฉินทั่วประเทศ|คน/sp/ล้าน/sp/ทยอย/sp/เกษตรกร/sp/หมื่น/sp/สินเชื่อ/sp/ประเทศ/sp/นัดหมาย/sp/เร่ง/sp/จ่าย/sp/สัญญา/sp/บาท/sp/ลูกค้า/sp/ธ.ก.ส./sp/ฉุกเฉิน
LH - PSH นำหุ้นกลุ่มอสังหาฯ ลงเช้านี้ โบรกคาดกำไรปี 63 ต่ำสุดรอบ 7 ปี|ราว/sp/ปี/sp/หุ้น/sp/เช้า/sp/ลด/sp/ตัว/sp/กดดัชนี/sp/รอบ/sp/อสังหา/sp/ต่ำ/sp/วิเคราะห์/sp/กำไร/sp/ประเมิน/sp/กระจาย/sp/ตลาดสินเชื่อ
คลังโยนพม.ช่วยประชาชนร้องเยียวยา|พ.ค./sp/ประชาชน/sp/กระทรวงพม./sp/บาท/sp/คน/sp/เดินทาง/sp/สิทธิ/sp/ทบทวน/sp/แนะ/sp/เร่ง/sp/ออนไลน์/sp/เรื่อง/sp/แห่/sp/คลัง/sp/ช่วยเหลือ
ธปท.อัตราแลกเปลี่ยนกลาง 35.6780 บาท/ยูโร (อ่อนค่า 0.1414 บาท/ยูโร)|ทำ/sp/ค่า/sp/อัตรา/sp/เงิน/sp/กรุงเทพ/sp/ถัวเฉลี่ย/sp/ธุรกิจ/sp/ระดับ/sp/ออนไลน์/sp/อังคาร/sp/พ.ค./sp/ยูโร/sp/บาท/sp/แดง/sp/สู้
ธปท.อัตราแลกเปลี่ยนกลาง 32.381 บาท/ดอลลาร์ (อ่อนค่า 0.019 บาท/ดอลลาร์)|ดอลลาร์/sp/ค่า/sp/อ้างอิง/sp/ธนาคารแห่งประเทศไทย/sp/เงิน/sp/อัตรา/sp/กรุงเทพ/sp/ธุรกิจ/sp/ระดับ/sp/ออนไลน์/sp/พ.ค./sp/อังคาร/sp/ทำ/sp/บาท/sp/ฟ้องร้อง
หุ้นไทย เวลา 10.09น. ดัชนีอยู่ที่ 1,275.94 จุด ลบ -2.69 จุด หรือ -0.21%|มูลค่า/sp/ภาคเช้า/sp/ล้าน/sp/น./sp/บาท/sp/เวลา/sp/ดัชนี/sp/พฤหัสบดี/sp/พ.ค./sp/ออนไลน์/sp/หลักทรัพย์/sp/ลด/sp/ซื้อขาย/sp/ธุรกิจ/sp/ขาย
เปิดตลาดหุ้นไทยเช้านี้ติดลบ 4.13 จุด|ตลาด/sp/บาท/sp/เช้า/sp/ดัชนี/sp/ลด/sp/หุ้น/sp/ล้าน/sp/ไทย/sp/มูลค่า/sp/ซื้อขาย/sp/จุด/sp/ตลาดสินเชื่อ/sp/เค้ก/sp/โปรโมชั่น/sp/ท่วม
ก.ล.ต.เตือนถูกหลอกลงทุนบริษัทที่อ้างว่าเสนอขายหุ้นได้โดยไม่ต้องขออนุญาต|ทุน/sp/หุ้น/sp/อนุญาต/sp/บริษัท/sp/ตรวจสอบ/sp/ประชาชน/sp/หลักเกณฑ์/sp/ตัดสินใจ/sp/เตือน/sp/ข้อมูล/sp/เสนอ/sp/ขาย/sp/อ้าง/sp/ก.ล.ต./sp/คดี
ตลท.ขึ้นเครื่องหมาย C หุ้น PACE หลังศาลรับคำร้องขอฟื้นฟูกิจการ|ฟื้นฟู/sp/เครื่องหมาย/sp/พ.ค./sp/กิจการ/sp/ร้อง/sp/หลักทรัพย์/sp/ศาล/sp/ตลาดหลักทรัพย์/sp/โซลาร์/sp/ท่วม/sp/สิ้นสุด/sp/สม่ำเสมอ/sp/กระจาย/sp/ผ่อนคลาย/sp/ผัว
ปตท.-ออมสิน-กบข.-วายุภักษ์ 1 สิ้นสุด Concert Party หุ้น IRPC|ออมสิน/sp/ปตท./sp/รายงาน/sp/ไออาร์พีซี/sp/สิ้นสุด/sp/หุ้น/sp/กบ/sp/เค้ก/sp/ตลาดสินเชื่อ/sp/ท่วม/sp/สม่ำเสมอ/sp/กระจาย/sp/ผ่อนคลาย/sp/ผัว/sp/โซลาร์
CPALL ปิดดีลขยายสาขา 7-Eleven ในกัมพูชา 30 ปี|ร้าน/sp/ออลล์/sp/ซีพี/sp/แฟรนไชส์/sp/เรียบร้อย/sp/ทำ/sp/ดำเนิน/sp/อายุ/sp/ปี/sp/สัญญา/sp/โซลาร์/sp/ผ่อนคลาย/sp/ท่วม/sp/สิ้นสุด/sp/สม่ำเสมอ
ครึ่งปีแรก ค้าปลีก ทรุด ยอดขายต่อสาขา ติดลบ ยกกลุ่ม|แพร่/sp/รายงาน/sp/ธนาคาร/sp/ปี/sp/กระทบ/sp/ไตรมาส/sp/โควิด/sp/ระบาด/sp/ภาพ/sp/กระจาย/sp/โปรโมชั่น/sp/เค้ก/sp/ตลาดสินเชื่อ/sp/ท่วม/sp/สิ้นสุด
ลงทะเบียนเกษตรกรรับเงินเยียวยา ใครบ้างต้องขึ้นทะเบียน-ปรับปรุงบัญชีใหม่ ภายใน 15 พ.ค.|เกษตรกร/sp/มาตรการ/sp/พ.ค./sp/บาท/sp/เกษตกร/sp/ด่วน/sp/รีบ/sp/ปี/sp/ดำเนินการ/sp/เยียวยา/sp/เกณฑ์/sp/บัญชี/sp/ปรับปรุง/sp/ช่วยเหลือ/sp/เช็ค
